60.46, 1615, 1913
66.02, 1674, 1881
71.57, 1617, 1864
76.91, 1580, 1837
82.24, 1563, 1867
88.02, 1557, 1834
93.36, 1672, 1907
98.69, 1673, 1915
103.81, 1638, 1957
109.14, 1664, 1939
114.48, 1662, 1909
120.03, 1626, 1945
125.15, 1589, 1951
130.70, 1591, 1896
135.81, 1631, 1878
141.15, 1580, 1888
146.48, 1530, 1865
151.82, 1524, 1893
157.15, 1473, 1988
162.49, 1449, 1992
167.82, 1468, 1938
173.16, 1559, 1931
178.49, 1583, 1905
183.83, 1580, 1910
189.16, 1611, 1881
194.50, 1571, 1944
199.83, 1524, 1919
205.17, 1554, 1905
210.50, 1614, 1960
215.61, 1666, 1959
221.17, 1679, 1940
226.51, 1603, 1889
231.84, 1549, 1876
237.18, 1562, 1864
242.73, 1580, 1818
248.07, 1640, 1799
252.96, 1625, 1838
258.74, 1652, 1871
264.07, 1681, 1899
269.18, 1677, 1860
274.52, 1650, 1857
279.85, 1600, 1853
284.97, 1696, 1850
290.75, 1642, 1780
296.08, 1602, 1780
301.19, 1512, 1787
306.53, 1624, 1798
312.08, 2367, 1822
317.42, 2641, 2369
322.53, 2710, 2636
327.87, 2704, 2715
333.20, 2716, 2734
338.76, 2712, 2734
343.87, 2699, 2729
349.43, 2703, 2721
354.76, 2699, 2727
359.88, 2563, 2724
365.21, 2051, 2707
370.77, 1537, 2543
375.88, 1550, 2063
380.99, 1563, 1814
386.55, 1614, 1854
392.11, 1623, 1858
397.22, 1618, 1923
402.78, 1794, 1965
407.89, 2453, 1974
413.22, 2670, 2451
418.56, 2719, 2671
423.89, 2723, 2728
429.01, 2716, 2728
434.56, 2720, 2724
439.90, 2714, 2715
445.45, 2688, 2722
450.34, 2686, 2726
456.12, 2552, 2716
461.01, 1966, 2700
466.35, 1498, 2495
471.91, 1528, 1978
477.24, 1416, 1715
482.35, 1472, 1885
488.13, 1450, 1817
493.02, 1580, 1887
498.36, 1590, 1973
504.14, 1523, 1905
509.47, 1483, 1909
514.81, 1532, 1893
520.14, 1546, 1932
525.48, 1504, 1936
530.81, 1554, 1960
536.15, 1525, 1909
541.26, 1561, 1944
546.59, 1545, 1914
551.93, 1569, 1862
557.48, 1566, 1843
562.60, 1606, 1875
567.93, 1575, 1847
573.49, 1558, 1853
578.60, 1457, 1859
583.71, 1523, 1910
589.49, 1541, 1914
594.83, 1509, 1919
600.16, 1554, 1885
605.50, 1543, 1847
610.83, 1561, 1884
616.39, 1608, 1885
621.28, 1561, 1926
626.84, 1623, 1936
632.17, 1611, 1948
637.51, 1560, 1987
642.84, 1567, 2041
648.18, 1599, 2148
653.29, 1603, 2166
658.85, 1625, 2145
664.18, 1677, 2086
669.51, 1649, 1970
674.63, 1571, 1903
679.74, 1642, 1897
685.30, 1674, 1914
690.85, 1638, 1863
696.19, 1581, 1867
701.52, 1595, 1875
706.64, 1624, 1842
711.97, 1581, 1837
717.53, 1605, 1851
722.64, 1644, 1873
727.98, 1647, 1885
733.53, 1600, 1828
738.87, 1581, 1884
744.20, 1604, 1927
749.54, 1586, 1905
754.87, 1613, 1866
759.98, 1657, 1891
765.54, 1691, 1930
770.88, 1654, 1967
776.21, 1618, 1846
781.55, 1624, 1770
786.88, 1535, 1874
792.21, 1527, 1906
797.55, 1586, 1816
802.88, 1576, 1862
808.22, 1636, 1897
813.55, 1619, 1908
818.89, 1620, 1940
824.22, 1633, 2016
829.56, 1724, 1946
834.45, 1725, 1845
840.23, 1638, 1901
845.56, 1579, 1835
850.90, 1533, 1927
856.23, 1553, 1898
861.34, 1609, 1944
 866.68, 1618, 1968
872.24, 1549, 1936
877.35, 1530, 1966
882.91, 1586, 1818
888.24, 1608, 1887
893.35, 1584, 1882
898.69, 1596, 1795
904.02, 1671, 1888
909.36, 1679, 1977
914.69, 1706, 1926
920.25, 1663, 1946
925.36, 1651, 1934
930.70, 1604, 1933
936.25, 1570, 1971
941.59, 1571, 1995
946.70, 1540, 1986
952.26, 1554, 1971
957.59, 1624, 1946
962.93, 1637, 2027
968.26, 1622, 1978
973.60, 1630, 2003
978.93, 1712, 1981
984.04, 1706, 2000
989.60, 1640, 1960
994.94, 1678, 1905
1000.27, 1679, 1892
1005.61, 1667, 1878
1008.27, 1674, 1929
1007.16, 1658, 1910
1003.16, 1671, 1872
997.60, 1677, 1891
991.82, 1687, 1901
986.05, 1643, 1968
980.71, 1726, 1982
975.38, 1677, 1985
970.04, 1614, 1982
965.15, 1618, 1980
959.37, 1647, 2000
954.26, 1619, 1940
949.15, 1539, 1990
943.81, 1542, 1972
938.03, 1583, 2010
